id,facebook_id,page_name,page_type
13990,136687616368750,Tigo Senegal,company
13991,465830233481327,Cedar Cove TV,tvshow
13992,10416136305,Party City,company
13993,751187041558643,Requião Filho,politician
13994,170667493073020,"Ambassade de Belgique Dakar, Sénégal - Ambassade van België Dakar, Senegal",government
13995,114060455288958,L'Amour est aveugle,tvshow
13996,114167555334272,Tanmia Lebanon,company
13997,342504153220,DSDS - Deutschland sucht den Superstar,tvshow
13998,126763704454,1-64 Armor,government
13999,215787515133155,Boursin Cheese,company
14000,129297687093385,Marks and Spencer,company
14001,258605490315,North Carolina Department of Commerce,government
14002,510279665688720,Natur exclusiv,tvshow
14003,147635825320083,The Great British Bake Off,tvshow
14004,150215745052830,Great Eastern Malaysia,company
14005,182976881793733,"Suomen suurlähetystö Vilna, Embassy of Finland in Vilnius",government
14006,6253867035,Kijiji Canada,company
14007,244784245612709,陳學聖,politician
14008,130814656946343,Mitsubishi Motors Peru,company
14009,313306882222,UniNovelas,tvshow
14010,101938340015,airBaltic,company
14011,126268804079792,Groupe Bouygues,company
14012,1946548375625906,Embajada de la República Argentina en los Países Bajos,government
14013,224410304422069,Sven Heinemann MdA,politician
14014,619010028118202,Consulate General of Canada in Chicago,government
14015,609274972512443,Frank Baylis,politician
14016,228796350636221,Backstrom,tvshow
14017,268855253311684,Julian Schmid,politician
14018,57497067718,Mette Frederiksen,politician
14019,169971876536522,The Taste Germany,tvshow
14020,155333584527566,AFN Spangdahlem,government
14021,369151006777552,Clemens Teschendorf,politician
14022,159820214060408,La Victoria Brand,company
14023,194897010598101,Land Rover,company
14024,119581228114135,Clara Luz Flores Carrales,politician
14025,153934888039980,Hermano mayor,tvshow
14026,398243833618656,Chipotle Careers,company
14027,128160970612965,Kingdom of the Netherlands in South Africa,government
14028,69271134446,thredUP,company
14029,605130722930728,Patrícia Bezerra,politician
14030,925932494102782,Karen Ellemann,politician
14031,109464015773955,U.S. Department of the Interior,government
14032,313570192171273,Ambassade de France au Maroc,government
14033,1447832455440024,E.ON Kariéra,company
14034,1546602422298022,Gordon Ramsay MLA,politician
14035,462654037139727,Lufthansa,company
14036,322190701207826,Airborne and Ranger Training Brigade,government
14037,152505151562005,SBT Interior RJ,tvshow
14038,415205108523289,Rodrigo Garcia,politician
14039,189062924509477,Robert Buckland QC MP,politician
14040,117077371822374,Orange Is the New Black,tvshow
14041,22141116711,Cereality - Cereal Bar and Cafe,company
14042,104661046239530,NESTLE Drumstick Philippines,company
14043,124573124239660,MetroPlus Health Plan,company
14044,182124598501680,U. S. Coast Guard Air Station Clearwater,government
14045,164314256941364,"HQ, Department of the Army, Electronic Warfare Office",government
14046,194772297347124,Digimon,tvshow
14047,182027198778,National Archives at New York,government
14048,8291852604,Tobacco Free Florida,government
14049,45298246708,U.S. Embassy Prague,government
14050,571824269533505,Royal Danish Consulate General in Istanbul,government
14051,317804731605315,Kiko Vega,politician
14052,322652840260,2nd Infantry Division Sustainment Brigade,government
14053,401808269637,ตลก 6 ฉาก,tvshow
14054,123574267836122,HotelsCombined.co.il,company
14055,291423897690447,Viviane Reding,politician
14056,154496427925840,X-BIONIC,company
14057,98201257358,"City of Arlington, TX - City Hall",government
14058,107717697886,Hollywood Chamber of Commerce,government
14059,222511301108063,Jenny Marra MSP,politician
14060,249372545098089,George Mason University Army ROTC,government
14061,234073283404140,28th Combat Support Hospital,government
14062,653722768089457,NSW SES - Singleton Unit,government
14063,161821560512888,Canada in India (High Commission of Canada),government
14064,301242196599163,Crocs,company
14065,459023320785287,Maryland Institute for Emergency Medical Services Systems (MIEMSS),government
14066,176053922800010,The Collection,tvshow
14067,409209859121552,LaToya Cantrell,politician
14068,1541846462734737,Alitalia,company
14069,471662392942995,Delegate Jheanelle Wilkins,politician
14070,946318788764054,ABLE TN,government
14071,331208347001239,NOAA Fisheries Pacific Islands,government
14072,677999075565976,Ambassade du Canada au Myanmar,government
14073,82292613529,Rainer Matheisen MdL,politician
14074,222096161153438,NESTEA,company
14075,251736168309151,"India in Cuba (Embassy of India, Havana)",government
14076,221574646130,Digicel,company
14077,461770387244445,The Millers,tvshow
14078,112791068844464,Helene Jarmer,politician
14079,569438623080881,European Commission in Scotland,government
14080,447353552085429,tvN 문제적남자,tvshow
14081,265197563978169,Hamish Walker MP for Clutha-Southland,politician
14082,153919461302721,RAF Lakenheath,government
14083,126016648090,Conagra Brands,company
14084,129424269765,Research at the US National Archives,government
14085,105602692981191,Damián Zepeda Vidales,politician
14086,106460719391177,RTVC Sistema de Medios Públicos,government
14087,252211381510603,Survivor Türkiye,tvshow
14088,215034828530124,Secretaria de Estado da Saúde de São Paulo,government
14089,193146060704619,Bettina Hornhues,politician
14090,429595407065556,The List,tvshow
14091,97116079340,Crocs,company
14092,588649471231396,Aquarius,tvshow
14093,163750003778010,Embassy of the Netherlands in Bangladesh,government
14094,191809807557084,German Embassy Pretoria,government
14095,682209691869661,Dan Vandal,politician
14096,1502674319951269,Namami Gange,government
14097,23432176102,Orville Redenbacher's,company
14098,242463240273,U.S. Consulate General Chiang Mai Thailand,government
14099,111910965518826,Missoni,company
14100,417387231617518,Senado de la Nación Argentina,government
14101,138105449718256,10th Mountain Division Light Fighters School,government
14102,362553107194358,Ministerio de Justicia y Seguridad de la Ciudad de Buenos Aires,government
14103,42964460023,Maurice Leroy,politician
14104,257824640967162,Embassy of the Netherlands in Sweden,government
14105,245597212221948,Hebe Camargo,tvshow
14106,232491033085,Európsky parlament - Informačná kancelária na Slovensku,government
14107,108707632498091,Peter Biesenbach,politician
14108,126314167561818,SFO Museum,government
14109,154815714533907,Tomah VA Medical Center,government
14110,200165633335836,"U.S. Embassy Monrovia, Liberia",government
14111,156518791029277,Melanie Gibbons MP,politician
14112,152977914831391,Shaun Micallef's MAD AS HELL,tvshow
14113,175136909200706,Assembleia Legislativa do Estado de Mato Grosso,government
14114,972482032804402,NASA Sea Level,government
14115,388156990003,eDiplomacy,government
14116,407672959376137,William Amos - Pontiac,politician
14117,458056774392586,Pat Finnigan,politician
14118,143547933246,Matthew Kellway,politician
14119,187581357990463,Dr Pepper MEX,company
14120,418552364899083,Knife Fight,tvshow
14121,421951694545477,SBT Folia,tvshow
14122,111068515574346,L'OCCITANE en Provence,company
14123,335200473236919,Omid Nouripour,politician
14124,155363124486736,Steven Fulop,politician
14125,1702345189990994,Josephine Fock,politician
14126,414612545249878,Colombia Nos Une,government
14127,187067081400920,Brooklyn 11223,tvshow
14128,212455292117594,Scandal,tvshow
14129,395401100567144,South Eastern Railway,government
14130,358660427653741,UBS Formula 1,company
14131,653747911303794,Dr Tania Mathias,politician
14132,144806578922101,MetroFocus,tvshow
14133,147843231949434,"India in Netherlands (Embassy of India, The Hague)",government
14134,170483746447995,Black Sails,tvshow
14135,218909551469183,Jaguar,company
14136,175784819139205,Romeo Saganash,politician
14137,145707572175496,Callebaut,company
14138,585767354802825,Réserve militaire,government
14139,709403332420240,Toys R Us Portugal,company
14140,49440793234,Simmons Bank,company
14141,649373828424341,Moshe Lion - משה ליאון,politician
14142,176813839000215,"Kementerian Sains, Teknologi dan Inovasi (MOSTI)",government
14143,374665672630937,Indian Council of Agricultural Research,government
14144,151220461609628,ISU Timiș,government
14145,114955465237150,Türkiye Cumhuriyeti Belgrad Büyükelçiliği / Turkish Embassy in Belgrade,government
14146,484734501561007,Kaufland Slovenská republika,company
14147,109004835824305,趙天麟,politician
14148,591266327601843,Bill Morneau,politician
14149,237962653377207,The Beat With Ari Melber,tvshow
14150,277730445664954,Polish Embassy Tel-Aviv,government
14151,111947622163135,Work Of Art: The Next Great Artist,tvshow
14152,166259396778784,Building and Construction Authority (Singapore),government
14153,176441782411973,Fairfax County Consumer Affairs,government
14154,104172166292166,New Mexico Office of the Attorney General,government
14155,297511687070414,Leeanne Enoch MP,politician
14156,1403242443285199,გარემოსდაცვითი ინფორმაციისა და განათლების ცენტრი,government
14157,137698836259536,Offspring on Ten,tvshow
14158,342113115874004,Arnott's Shapes,company
14159,112192082191063,Dorota Rutkowska - Poseł Platformy Obywatelskiej,politician
14160,149791649326,Médias le magazine,tvshow
14161,287665274594012,L'OCCITANE en Provence,company
14162,202421889966813,Bana Baba Dedi,tvshow
14163,162433847173854,New Enterprise Incentive Scheme,government
14164,104993236239824,Landsat,government
14165,198963926835939,Ambasada RP w Tokio  ポーランド大使館,government
14166,39589683944,U.S. Embassy Warsaw,government
14167,476915972350697,NESCAFÉ Dolce Gusto Thailand,company
14168,166021496808171,Annegret Kramp-Karrenbauer,politician
14169,421182894613231,Agents of S.H.I.E.L.D.,tvshow
14170,261862523839216,Rafał Grupiński,politician
14171,226013087441650,Manohar Parrikar,politician
14172,418204891652851,NOAA Ship Pisces,government
14173,132906030113528,Waimakariri District Council,government
14174,296893153714937,Koninklijke Marine,government
14175,206939509400316,Alpha Battery 1-78 Field Artillery,government
14176,124347544347390,Visit The USA,company
14177,1522111298118401,China Airlines 中華航空,company
14178,27449926402,L'OCCITANE en Provence,company
14179,467680643293955,NSS2014,government
14180,76649898756,Miller Homes Ltd,company
14181,62690599685,USAID - US Agency for International Development,government
14182,101656796570383,"real,-",company
14183,218426534961941,Battal İlgezdi,politician
14184,18206366511,Marriage Boot Camp,tvshow
14185,126188804208157,Indian Motorcycle,company
14186,287501884208,Met Office,government
14187,165688820146980,Julian Ware-Lane,politician
14188,37472752215,Cisco Security,company
14189,471812489519912,3d US Infantry Regiment FRG (The Old Guard),government
14190,184910717737,Utah Department of Public Safety,government
14191,831373266887467,Crime Watch Daily,tvshow
14192,278239528854317,Feed the Future,government
14193,1095177000559408,New Zealand High Commission Kuala Lumpur,government
14194,428531517203249,Eric Garcetti,politician
14195,165354860159795,Tonight,tvshow
14196,132064500163382,Brooks Running,company
14197,281523161899834,The Game on BET,tvshow
14198,1613814182224699,Piment Fort,tvshow
14199,215138878595900,Európai Bizottság Magyarországi Képviselete,government
14200,942865732444989,ՀՀ տնտեսական զարգացման և ներդրումների նախարարություն,government
14201,106407172875074,Chupa Chups,company
14202,46665999177,Doritos,company
14203,230701913776970,Opleidings- en Trainingscommando Koninklijke Landmacht,government
14204,16703910909,Philadelphia Police Department,government
14205,146568755389260,T.C. Dışişleri Bakanlığı,government
14206,1446047928984398,ကေနဒါသံရံုးရန္ကုန္,government
14207,432889966740963,Mistresses,tvshow
14208,122453171141559,Jürgen Banzer MdL,politician
14209,59555160918,Defense Intelligence Agency,government
14210,175831395836759,Ministerul Educației,government
14211,175748449149784,Decathlon Belgium,company
14212,347445633881,L'OCCITANE en Provence,company
14213,139511366067036,USFWS National Wildlife Refuge System,government
14214,117184111453,Vanessa Bruno,company
14215,773183982773086,Life In Pieces,tvshow
14216,39354016609,MEC,company
14217,1576987029257331,North Port Police Department,government
14218,1381456708739940,Piter Robledo,politician
14219,810484929045349,BNDES,government
14220,283796458349419,NSW SES Lismore City Unit,government
14221,62008783768,Evine,company
14222,277309905740659,Prefeitura Regional Sé,government
14223,216198748414836,KLIM Colombia,company
14224,1612614598959993,Deputada Jozi Araújo,politician
14225,217803715093376,Rosario Robles,politician
14226,488554211154752,Florian Rentsch,politician
14227,199379297158,Mieczysław Augustyn Senator RP,politician
14228,114998944652,Oreo,company
14229,9991232322,Supernatural,tvshow
14230,372509762823054,Clive Efford,politician
14231,105979132790113,CrediScotia,company
14232,1719298205000597,The Maryland Department of Information Technology,government
14233,246054192104943,Ambassade de France en Estonie / Prantsuse Suursaatkond Eestis,government
14234,314035643295,Fort Sill Family and MWR,government
14235,115206421848995,Umbro Perú,company
14236,906266392765351,Fox 13's The PLACE,tvshow
14237,183533924508,Agustin Rossi,politician
14238,145708278784941,Callebaut,company
14239,390925417751473,Erling Bonnesen,politician
14240,128096277210035,Spredfast,company
14241,396393730515898,Chris Patterson MP,politician
14242,182457408463803,Mitten im Leben,tvshow
14243,366226678721,State of California Employment Development Department,government
14244,165689973515204,Club Med (클럽메드),company
14245,192136614159301,USAID Guatemala,government
14246,217741757162,Toblerone,company
14247,32780166106,Glanz & Gloria,tvshow
14248,151940268270555,Compre Colombiano,company
14249,140122956765,ENERGY STAR,government
14250,418210681562078,Ambassade de France en Pologne,government
14251,132008666899425,AFP Integra,company
14252,665717566785019,Nick Staikos MP,politician
14253,213636118651883,Présidence du Gouvernement Tunisien -  رئاسة الحكومة التونسية,government
14254,304800692872176,Namshi  نمشي للتسوق أونلاين,company
14255,188977564460017,Sebile Innovative Fishing,company
14256,148758255215603,Total,company
14257,297562416980980,Décio Lima,politician
14258,653564898026485,Robert Jenrick,politician
14259,518159994889206,Sedesol,government
14260,545415852301140,Casa Rosada,government
14261,188085624664234,Alain Therrien,politician
14262,276817062372351,Lotte Rod,politician
14263,554747784635393,NTPD局長室,government
14264,184394935018499,Anna Burke,politician
14265,377154249008133,Lazada Super Moms,company
14266,204432386270216,Voice of Poland TVP,tvshow
14267,158741770970122,Szelényi Zsuzsanna,politician
14268,273666749408271,Alfred Sauter,politician
14269,1528768200746005,Festival de Viña,tvshow
14270,1005799799432216,Olje- og energidepartementet (Norge),government
14271,92091819033,Ministry of Defence,government
14272,38452569122,American English at State,government
14273,197805456925732,US National Weather Service Duluth Minnesota,government
14274,321247880231,Landesschau Baden-Württemberg,tvshow
14275,441992419255336,Senador Valadares,politician
14276,123462141060139,ABB,company
14277,212352962110509,Jessops,company
14278,596178707129392,Hildegarde Naughton,politician
14279,371474609642334,San Pellegrino,company
14280,56074609720,"U.S. Embassy, Ashgabat, Turkmenistan",government
14281,443587089023404,Walter Tocci,politician
14282,247242498819594,David Yurdiga,politician
14283,292576020767807,WD,company
14284,281255631889476,Julián Domínguez,politician
14285,385048104903751,Head Squeeze,tvshow
14286,487031534691402,Dorina Bianchi,politician
14287,719825781367883,Ambassade du Canada au Maroc et en Mauritanie,government
14288,205540122797139,Pardon the Interruption,tvshow
14289,174045242456,On The Money,tvshow
14290,195418137142361,ABB,company
14291,435041563223134,David Smolansky Urosa,politician
14292,196849903772769,Zur Sache Baden-Württemberg,tvshow
14293,125487850594,Laurent Wauquiez,politician
14294,688218791191653,Brille på TVNorge,tvshow
14295,1139215269471335,Japan Culture Spotlight,government
14296,64386671720,Kenny Powers of Eastbound & Down,tvshow
14297,595930427204715,Tasmina Ahmed-Sheikh,politician
14298,489591627793938,Wonderful Halos,company
14299,110462858994799,Bondi Vet on TEN,tvshow
14300,584677634909297,Benito Gama,politician
14301,152726586899,Deprisa,company
14302,215890091811957,Chris Fearne,politician
14303,212000445539447,Bugaboo,company
14304,127397457601670,陳根德,politician
14305,102380119183,At The Festivals,tvshow
14306,134587129898134,זרוע היבשה Israeli Ground Forces,government
14307,162814220412058,314th Press Camp Headquarters,government
14308,49633993885,Weltspiegel,tvshow
14309,281200682050718,주한캐나다대사관,government
14310,188988467785959,José Cano,politician
14311,819739361387680,Marcel Aulila,politician
14312,161219830588579,L'OCCITANE en Provence,company
14313,386362281469092,Will Quince MP,politician
14314,1425706604370801,Utah Department of Health,government
14315,155890781103278,Vivobarefoot,company
14316,285073515697,Игры Mail.Ru,company
14317,634466519980915,Embajada de Canadá en República Dominicana,government
14318,379408982189236,רשות ניירות ערך,government
14319,1504527569822901,대한민국 인사혁신처,government
14320,56800396831,Erna Solberg,politician
14321,59916854460,Square Enix,company
14322,480641715335370,Ralf Stegner,politician
14323,1023975770989758,Polizei Unterfranken,government
14324,36858143935,Olivier Chastel,politician
14325,472009385156,Univision Entretenimiento,tvshow
14326,171585702896838,Telekom Albania,company
14327,213760125347019,Muscat Contact Center,government
14328,117951518254286,The Amazing Race Australia,tvshow
14329,215524551795934,Tahoe Boats,company
14330,300722656800976,Préfet du Pas-de-Calais,government
14331,106662532785386,Tostitos MX,company
14332,1568113776764144,Julieanne Gilbert Member for Mackay,politician
14333,68655949045,Visit Dublin,company
14334,337055499789559,Michael Kellner,politician
14335,153479671489789,Jane Philpott,politician
14336,1138369319576834,Church's,company
14337,258155914500,Treme,tvshow
14338,618746851599621,Ministerul Economiei-România,government
14339,397067537065232,Séptimo Día Caracoltv,tvshow
14340,458866624147384,Sonia Hornery MP,politician
14341,1448252225463573,The Forest Service-Mt. Hood National Forest,government
14342,219632971457817,Dario Nardella,politician
14343,1498541586883867,Pêches et Océans Canada,government
14344,32129918236,"U.S. Embassy Bishkek, Kyrgyz Republic",government
14345,109534775780638,Newburn Bakehouse by Warburtons,company
14346,116740905070811,Portsmouth Naval Shipyard,government
14347,136064886547748,The North Face,company
14348,162712740406569,Embassy of the Netherlands in Ireland,government
14349,166372930069802,Kevin Humphreys,politician
14350,664322156963115,Jan Stöß,politician
14351,242304492466397,LongHorn Steakhouse Jobs,company
14352,286625441490225,Sisä-Suomen poliisilaitos,government
14353,54141166898,"City of Naperville, Illinois, Government",government
14354,282808121926963,狮城有约 Hello Singapore,tvshow
14355,197248237020478,UFFICIO STAMPA RAI,company
14356,196531417032002,NOAA Marine Debris,government
14357,1732357443659075,Ladylike,tvshow
14358,189473924425028,Polaris RZR,company
14359,115511161824582,Firestone Tires,company
14360,183793751663946,INJUV Chile,government
14361,443632662398519,Ute Bertram,politician
14362,167825799947596,Hyatt Place,company
14363,369122343101775,e.on,company
14364,369544409818448,Thomas Jarzombek,politician
14365,62340449848,Sokos,company
14366,337669742992270,Tassimo,company
14367,503099936422123,FTO Palm Springs Agency,government
14368,161756303893852,Senator Bridget McKenzie,politician
14369,142512095798621,Xerox,company
14370,149349705054,Gabriela Cerruti,politician
14371,114366571914596,U.S. Embassy Baku / ABŞ-ın Azərbaycandakı Səfirliyi,government
14372,276601329067369,Dunkin' Donuts,company
14373,133517956719978,Most Eligible: Dallas,tvshow
14374,358568587495,Chipsy Egypt,company
14375,156387144410477,Survivor SA,tvshow
14376,318874668269580,Steve Austin's Broken Skull Challenge,tvshow
14377,290348171044208,DuPont,company
14378,219011848119669,LIAT,company
14379,178524104062,U.S. Army Sergeants Major Academy & The NCO Leadership Center of Excellence,government
14380,129004250495,Gloucestershire Constabulary,government
14381,104269533062533,Defence Community Organisation,government
14382,173699540358,"U.S. Embassy Gaborone, Botswana",government
14383,137563459593611,Parks Canada,government
14384,649351918495117,Sur invitation seulement,tvshow
14385,160187127372696,Rama Yade,politician
14386,538109436208531,Aberdeen Police Department,government
14387,371974251928,Danone España,company
14388,116772155008409,Historic Preservation Division - Georgia DNR,government
14389,450071458391451,Delegate John Bell,politician
14390,1552091645060509,Regina Sousa,politician
14391,1658271361115551,Ngaree Ah Kit: Member for Karama,politician
14392,226337957389729,NASA's Satellite Servicing Projects Division,government
14393,253386238109091,David Agius,politician
14394,1600905763464612,Naturalizer,company
14395,169998233019817,Hadia Tajik,politician
14396,184737101563463,Virgin Mobile Australia,company
14397,139329159472557,Amarinder Singh Raja Warring,politician
14398,287909914030,FYI Philly,tvshow
14399,111938618893743,Fox & Friends,tvshow
14400,119383311426996,UK in Israel,government
14401,6461367733,Fido,company
14402,231635610267892,Policía de la Ciudad,government
14403,450130878375355,Congressman Eric Swalwell,government
14404,132929833444798,VivaColombia,company
14405,495023607293377,Cedar Hill Police Department,government
14406,65926768071,Aspen Dental,company
14407,155204307887561,YouthWorks Baltimore,government
14408,552636458116557,Paulo Abi-Ackel,politician
14409,357987270895056,National Institute of Arthritis and Musculoskeletal and Skin Diseases,government
14410,79596594644,City of Worthington Government,government
14411,787497754631076,Délégation de l'Union européenne à Madagascar et à l'Union des Comores,government
14412,523274541180379,50'inside,tvshow
14413,640875249313244,Sylvia Pantel,politician
14414,680086118704605,Ambassade de Belgique à Abidjan - Ambassade van België in Abidjan,government
14415,231058020410849,FIDAE,government
14416,485139784836581,Uli Alda,politician
14417,879342515496422,Marseille,tvshow
14418,449133900028,Delegate Eileen Filler-Corn,politician
14419,39332914673,Martin Horwood,politician
14420,123469994477140,Elisabeth Motschmann MdB,politician
14421,615988451845631,Harry Potter Shop,company
14422,457251891035819,"Chief Electoral Officer, Arunachal Pradesh",government
14423,1802088456693258,Deputado Cabo Daciolo,politician
14424,139659736229388,S.Pellegrino,company
14425,439160296154637,Marek Plura,politician
14426,158821290845710,Christian Franke,politician
14427,71981049359,Fairmont Hotels & Resorts,company
14428,543921059046933,The Henry Ford's Innovation Nation with Mo Rocca,tvshow
14429,197979673577049,Feds Feed Families,government
14430,503723509655064,Pete Wishart MP,politician
14431,1563091823994393,Lea Wermelin,politician
14432,945989972108826,Bugár Béla,politician
14433,647021698721307,BlaBlaCar,company
14434,168924196480543,Tesco CZ,company
14435,214211071944227,Katja Kipping,politician
14436,199126123486129,Tous Jewelry,company
14437,128468756008,Barry Knight,politician
14438,679874252101695,QVC Style,company
14439,126879227356714,European Union in Ukraine,government
14440,175778159240756,Thorsten Frei,politician
14441,333460020045365,Tomislav Karamarko,politician
14442,245619175499320,El gran dictat,tvshow
14443,246304450107,Birgitta Ohlsson,politician
14444,116463981733437,95th Military Police Battalion Official Page,government
14445,180338337342,Teen Mom,tvshow
14446,324506647569983,Olivier Faure,politician
14447,297996035650,Singapore Customs,government
14448,55254653725,Kerstin Radomski,politician
14449,130715516970565,Taniec z gwiazdami TVN,tvshow
14450,1110203532355144,Embajada de la República Argentina en Japón,government
14451,294832427306989,European Union in Hong Kong and Macao,government
14452,475103212578381,Can-Am Off-Road,company
14453,269036806579790,澎湖國際海上花火節,government
14454,112783697488,Metro Nashville,government
14455,261708987213393,WD,company
14456,100834231907,Tosh.0,tvshow
14457,392903354066517,Walmart Argentina,company
14458,151058051671640,Fort Benning Soldier for Life -Transition Assistance Program,government
14459,153378764727897,Festina,company
14460,544962782209635,FTO Colville Agency,government
14461,339032188521,I.G. Brown Training and Education Center,government
14462,1583289685223022,Jonathan Coleman,politician
14463,261379580601974,Shelby County Health Department,government
14464,280166965356155,Orange,company
14465,470594609718911,Martin Mertens,politician
14466,49607452291,VisitSweden,company
14467,509195185792644,Lilianne Ploumen,politician
14468,135162736649863,"India in Ethiopia (Embassy of India, Addis Ababa)",government
14469,159316114122379,Maryland Department of Veterans Affairs,government
14470,161524103882381,Toblerone,company
14471,270984312986563,Burkhard Blienert,politician
14472,419067244881558,Rob Portman,politician
14473,229474257118871,John Hathaway,politician
14474,276945935300,Disneyland Paris Careers,company
14475,201315603228314,Harin Fernando,politician
14476,196761223669403,NSW SES Kiama Unit,government
14477,188989921139653,Consulat Général des Etats-Unis de Strasbourg,government
14478,166153660114593,Campus France India,government
14479,102945149789858,Avonmore Milk,company
14480,671707396220579,Alfredo Kaefer,politician
14481,845589628823204,Melbourne Weekender,tvshow
14482,248173908633253,Embajada de Alemania Caracas,government
14483,193830102694,Rathika Sitsabaiesan,politician
14484,388706457831026,Visit Mobile,company
14485,337562013247152,Judy Foote,politician
14486,122955064452787,"Ministry of Commerce and Industry, Government of India",government
14487,240518482732724,Maryland Department of Juvenile Services,government
14488,128700897207990,Europa-Parlamentet i Danmark,government
14489,1442525279332023,SHARK Energy,company
14490,200706633279160,Windy City LIVE,tvshow
14491,103505817887,CIDAL (Centre d'information sur l'Allemagne),government
14492,135207298748,Incirlik Air Base - Turkey,government
14493,312435548858045,Ministério do Meio Ambiente,government
14494,245459048965824,中華民國海軍,government
14495,114090318633931,ampm,company
14496,183985191626437,La Ruche qui dit Oui,company
14497,404391086302925,U.S. Army Chaplain Corps,government
14498,151870798210766,Kaboul Kitchen,tvshow
14499,164525573580496,Taeq Colombia,company
14500,174005790423,Web.com,company
14501,324023331301080,Ramón Espinar,politician
14502,173349336032985,Fire and Rescue NSW,government
14503,293204214064861,Matthias Höhn,politician
14504,1507476039474128,Domingos Neto,politician
14505,194381443933922,María de Lourdes Santiago,politician
14506,438338142903249,"Ministerul Afacerilor Interne, Romania",government
14507,147888088590057,Soriana Híper y Súper,company
14508,1635418033399531,The Great Pottery Throw Down,tvshow
14509,283523961759470,Carolina Stanley,politician
14510,253767228040945,Alexander J. Herrmann,politician
14511,146214266618,BBC Strictly Come Dancing,tvshow
14512,310448006908,Ofir Akunis - אופיר אקוניס,politician
14513,167761127165,128th Air Refueling Wing,government
14514,1544647789094657,Miroslav Poche,politician
14515,229272027178756,Julien Uyttendaele,politician
14516,1020802664670984,Llew O'Brien MP,politician
14517,436406973160381,ビデリシャス おいしい動画,company
14518,1253437148014349,"Twenty Point Programme, Government of Uttarakhand",government
14519,109104332449551,Giacobbo/Müller,tvshow
14520,619875884705552,HB Civil Defence Emergency Management Group,government
14521,1569630469924628,Guadalupe Tagliaferri,politician
14522,170788906313498,Ford Otosan Kariyer,company
14523,285111301547806,Türkiye Cumhuriyeti Tel Aviv Büyükelçiliği / Turkish Embassy in Tel Aviv,government
14524,53248632608,Andreas Schwab,politician
14525,268624376503259,EA Games,company
14526,168614078247,Ontario Parks,government
14527,524721694251996,Materieellogistiek Commando Land,company
14528,130416910313263,In-N-Out Burger,company
14529,744468419028785,"Bob Saroya, MP",politician
14530,10609993523,Nathalie Kosciusko Morizet,politician
14531,1381574718760756,Simone Peter,politician
14532,71383587806,SNAP Interactive,company
14533,313674255476538,Wiko,company
14534,533900503394110,Auckland Emergency Management,government
14535,20202694464,Lulu Guinness,company
14536,182724741801798,Club Med,company
14537,520961704634184,Brew Dogs,tvshow
14538,574975372601161,Midwest Fisheries Center,government
14539,1640279842924367,Tomasz Piotr Nowak,politician
14540,100465485648,British Gas,company
14541,255567831476049,I Medici,tvshow
14542,167440356779865,118th Wing,government
14543,327885000605205,SerasaConsumidor,company
14544,307148009482083,Artesp - Agência de Transporte do Estado de São Paulo,government
14545,92994316133,Anaheim Police Department,government
14546,32706176871,U.S. Embassy to Italy - Ambasciata Americana a Roma,government
14547,386597364737897,Bliss CYSS FCC,government
14548,311440179046250,DangerMouse,tvshow
14549,147084022032235,Samsung Nederland,company
14550,192159634138988,Nestlé Desserts Arabia,company
14551,155538244478837,Bruce Mitchell,tvshow
14552,490057371163625,رئاسة الجمهورية التركية,government
14553,132414976862076,Goldfish,company
14554,157659357620093,CTV Question Period,tvshow
14555,160667043997569,Sport / iDNES.cz,company
14556,831586960189318,L'Académie du Goût,company
14557,23550666633,Fanta,company
14558,382485825165131,Fort Benning Fish and Wildlife,government
14559,136413806438283,Times of Oman,company
14560,68163381132,Lee Rhiannon,politician
14561,140016920466,Kansas National Guard,government
14562,160073033620,U.S. Embassy Pakistan,government
14563,90383230869,Catch,company
14564,635192679941785,Kementerian Lingkungan Hidup dan Kehutanan,government
14565,143759592368025,Overton Brooks VA Medical Center,government
14566,741302032574362,Singapore High Commission in Canberra,government
14567,134280292253,Giuliana & Bill,tvshow
14568,309933965748126,Catching Killers,tvshow
14569,79904024479,Volkswagen,company
14570,149846591776672,Försvarsmaktens logistik,government
14571,457605244430241,Hardee's Arabia,company
14572,127227556166,God kveld Norge,tvshow
14573,195292974000042,Noel Rock,politician
14574,181421055322028,Carte D'Or,company
14575,459919544068013,Poseł RP Paweł Arndt,politician
14576,121064324573104,USAdarFarsi (وزارت امورخارجه آمریکا به زبان فارسی),government
14577,169431123106803,Marca PERÚ,government
14578,112040482154421,Ontario At Work,government
14579,188869521221562,Lazada,company
14580,241225476028,Governo do Estado do Rio de Janeiro,government
14581,1600641610196928,"City of Lacey, Washington - Government",government
14582,595208320493506,The Daily Dose,company
14583,330905135044,ENGIE Cofely France,company
14584,183223028393925,What Works Clearinghouse,government
14585,853487668013001,Kerstin Tack,politician
14586,122273904502736,Airtel Kenya,company
14587,184616411572177,Paris Gallery,company
14588,624413097633746,Yves Jégo,politician
14589,264302983606606,Stefano Bonaccini,politician
14590,341151542650841,Raimundo Angelim,politician
14591,344957748946908,Chris Bowen,politician
14592,377324119042013,Axelle Lemaire,politician
14593,362105727199199,Tamar & Vince,tvshow
14594,41602295780,Jennifer Beck,politician
14595,183400158381734,Orange Burkina,company
14596,435201609934824,The Meredith Vieira Show,tvshow
