node_id,feature_id,value
3565,660,1.0
3565,507,1.0
3565,653,1.0
3565,2322,1.0
3565,1694,1.0
3565,861,1.0
3565,534,1.0
3565,920,1.0
3565,1144,1.0
3565,1761,1.0
3565,760,1.0
3565,1895,1.0
3565,569,1.0
3565,3054,1.0
3565,2656,1.0
3565,436,1.0
3565,2914,1.0
3565,2424,1.0
3565,2737,1.0
3565,2178,1.0
6620,1726,1.0
6620,1417,1.0
6620,864,1.0
6620,2323,1.0
6620,2038,1.0
6620,2323,1.0
6620,920,1.0
6620,1907,1.0
6620,2185,1.0
6620,1043,1.0
6620,635,1.0
6620,139,1.0
6620,1570,1.0
6620,859,1.0
6620,828,1.0
5580,2598,1.0
5580,1417,1.0
5580,1681,1.0
5580,846,1.0
5580,2176,1.0
5580,3045,1.0
5580,2814,1.0
5580,119,1.0
5580,1644,1.0
5580,66,1.0
5580,1548,1.0
5580,704,1.0
5580,569,1.0
5580,69,1.0
5580,929,1.0
2943,454,1.0
2943,2918,1.0
2943,1301,1.0
2943,3084,1.0
2943,2419,1.0
2943,861,1.0
2943,920,1.0
2943,1907,1.0
2943,2185,1.0
2943,3137,1.0
2943,588,1.0
2943,1108,1.0
2943,1764,1.0
2943,257,1.0
2943,502,1.0
2943,3054,1.0
2943,569,1.0
2943,855,1.0
2943,803,1.0
2943,608,1.0
2943,704,1.0
2943,1796,1.0
2943,436,1.0
2943,2424,1.0
2943,1245,1.0
2943,2737,1.0
2943,2645,1.0
2943,1213,1.0
2943,1431,1.0
2943,3057,1.0
3490,2858,1.0
3490,509,1.0
3490,956,1.0
3490,1394,1.0
3490,2323,1.0
3490,2063,1.0
3490,920,1.0
3490,224,1.0
3490,3097,1.0
3490,400,1.0
3490,635,1.0
3490,2409,1.0
3490,2645,1.0
3490,2661,1.0
661,515,1.0
661,294,1.0
661,1779,1.0
661,1251,1.0
661,861,1.0
661,231,1.0
661,1085,1.0
661,920,1.0
661,1907,1.0
661,1612,1.0
661,795,1.0
661,2267,1.0
661,1108,1.0
661,921,1.0
661,3105,1.0
661,139,1.0
661,3054,1.0
661,569,1.0
661,803,1.0
661,608,1.0
661,173,1.0
661,704,1.0
661,3009,1.0
661,2645,1.0
661,802,1.0
661,436,1.0
661,502,1.0
661,1009,1.0
1867,1948,1.0
1867,1064,1.0
1867,656,1.0
1867,846,1.0
1867,1500,1.0
1867,691,1.0
1867,2814,1.0
1867,119,1.0
1867,1108,1.0
1867,928,1.0
1867,2737,1.0
1867,2153,1.0
1867,1548,1.0
1867,1481,1.0
1867,2661,1.0
1867,2267,1.0
1867,1606,1.0
1867,3054,1.0
1867,2362,1.0
1867,2424,1.0
1867,64,1.0
1867,83,1.0
1867,2168,1.0
1867,139,1.0
1867,803,1.0
1867,502,1.0
1867,440,1.0
1867,2549,1.0
1867,2524,1.0
1867,2936,1.0
1867,2501,1.0
1867,436,1.0
7087,2347,1.0
7087,619,1.0
7087,2963,1.0
7087,1979,1.0
7087,653,1.0
7087,2313,1.0
7087,846,1.0
7087,920,1.0
7087,224,1.0
7087,3097,1.0
7087,400,1.0
7087,139,1.0
1626,3048,1.0
1626,294,1.0
1626,3047,1.0
1626,1054,1.0
1626,1469,1.0
1626,861,1.0
1626,960,1.0
1626,575,1.0
1626,2063,1.0
1626,1826,1.0
1626,920,1.0
1626,1907,1.0
1626,1612,1.0
1626,2327,1.0
1626,2549,1.0
1626,2524,1.0
1626,83,1.0
1626,569,1.0
1626,2501,1.0
1626,802,1.0
312,1951,1.0
312,3152,1.0
312,3022,1.0
312,656,1.0
312,861,1.0
312,2484,1.0
312,3164,1.0
312,920,1.0
312,224,1.0
312,3097,1.0
312,329,1.0
312,2549,1.0
312,2524,1.0
312,2936,1.0
312,635,1.0
312,83,1.0
312,569,1.0
312,2384,1.0
312,2501,1.0
312,2661,1.0
4690,515,1.0
4690,3152,1.0
4690,2085,1.0
4690,2859,1.0
4690,842,1.0
4690,653,1.0
4690,359,1.0
4690,846,1.0
4690,920,1.0
4690,1144,1.0
4690,1761,1.0
4690,2386,1.0
4690,2549,1.0
4690,2524,1.0
4690,1391,1.0
4690,2962,1.0
4690,83,1.0
4690,1608,1.0
4690,2501,1.0
4690,1147,1.0
4690,440,1.0
4530,1051,1.0
4530,1191,1.0
4530,3055,1.0
4530,653,1.0
4530,2668,1.0
4530,2063,1.0
4530,920,1.0
4530,224,1.0
4530,810,1.0
4530,464,1.0
4530,2534,1.0
4530,1108,1.0
4530,2912,1.0
4530,1387,1.0
4530,3054,1.0
4530,569,1.0
4530,2384,1.0
4530,803,1.0
4530,2645,1.0
4530,3070,1.0
4530,436,1.0
4530,502,1.0
4530,1525,1.0
3205,1234,1.0
3205,3152,1.0
3205,2481,1.0
3205,2928,1.0
3205,1661,1.0
3205,48,1.0
3205,920,1.0
3205,1907,1.0
3205,2185,1.0
3205,1043,1.0
3205,326,1.0
3205,2737,1.0
3205,1764,1.0
3205,1013,1.0
3205,569,1.0
3205,2168,1.0
3205,2764,1.0
3205,440,1.0
3205,1245,1.0
3205,2424,1.0
3205,2153,1.0
3205,2676,1.0
3205,3057,1.0
3205,1876,1.0
4006,1121,1.0
4006,619,1.0
4006,2121,1.0
4006,415,1.0
4006,861,1.0
4006,1974,1.0
4006,846,1.0
4006,920,1.0
4006,224,1.0
4006,3097,1.0
4006,2151,1.0
4006,588,1.0
4006,257,1.0
4006,569,1.0
4006,608,1.0
4006,584,1.0
4006,1228,1.0
4006,1796,1.0
4006,1213,1.0
445,2605,1.0
445,3152,1.0
445,3047,1.0
445,1719,1.0
445,514,1.0
445,861,1.0
445,960,1.0
445,2342,1.0
445,3084,1.0
445,920,1.0
445,1907,1.0
445,1612,1.0
445,2327,1.0
445,139,1.0
445,2168,1.0
445,1525,1.0
3626,2352,1.0
3626,1191,1.0
3626,899,1.0
3626,1655,1.0
3626,507,1.0
3626,861,1.0
3626,1974,1.0
3626,2323,1.0
3626,920,1.0
3626,224,1.0
3626,3097,1.0
3626,329,1.0
3626,1656,1.0
3626,326,1.0
3626,2168,1.0
3626,2153,1.0
3626,2409,1.0
3626,2676,1.0
3626,751,1.0
5650,1234,1.0
5650,3152,1.0
5650,581,1.0
5650,846,1.0
5650,673,1.0
5650,48,1.0
5650,920,1.0
5650,224,1.0
5650,2798,1.0
5650,1558,1.0
5650,840,1.0
5650,2936,1.0
5650,569,1.0
5650,2384,1.0
5650,2362,1.0
5650,2366,1.0
5938,2605,1.0
5938,1079,1.0
5938,2583,1.0
5938,507,1.0
5938,861,1.0
5938,231,1.0
5938,2063,1.0
5938,920,1.0
5938,1907,1.0
5938,1612,1.0
5938,2777,1.0
5938,635,1.0
5938,139,1.0
5938,569,1.0
5938,608,1.0
4544,2846,1.0
4544,2918,1.0
4544,2481,1.0
4544,653,1.0
4544,1569,1.0
4544,3164,1.0
4544,920,1.0
4544,224,1.0
4544,3097,1.0
4544,400,1.0
4544,588,1.0
4544,257,1.0
4544,1895,1.0
4544,928,1.0
4544,3054,1.0
4544,139,1.0
4544,2656,1.0
4544,2362,1.0
4544,1796,1.0
4544,802,1.0
4544,2424,1.0
4544,436,1.0
4544,2737,1.0
4544,1213,1.0
4544,2178,1.0
5994,1121,1.0
5994,2918,1.0
5994,357,1.0
5994,3118,1.0
5994,2928,1.0
5994,2899,1.0
5994,48,1.0
5994,920,1.0
5994,1907,1.0
5994,2185,1.0
5994,1043,1.0
5994,1764,1.0
5994,2962,1.0
5994,569,1.0
5994,2724,1.0
5994,2362,1.0
5994,1608,1.0
5994,1245,1.0
5994,2424,1.0
5994,2737,1.0
4146,1234,1.0
4146,3152,1.0
4146,861,1.0
4146,152,1.0
4146,846,1.0
4146,920,1.0
4146,224,1.0
4146,810,1.0
4146,1302,1.0
4146,2153,1.0
4146,2168,1.0
4146,276,1.0
4146,768,1.0
4146,2424,1.0
4146,2737,1.0
4146,2734,1.0
616,308,1.0
616,2481,1.0
616,861,1.0
616,1950,1.0
616,1047,1.0
616,920,1.0
616,224,1.0
616,3097,1.0
616,329,1.0
616,2732,1.0
616,1856,1.0
616,2178,1.0
1869,89,1.0
1869,294,1.0
1869,333,1.0
1869,861,1.0
1869,1594,1.0
1869,3045,1.0
1869,2814,1.0
1869,119,1.0
1869,1644,1.0
1869,547,1.0
1869,1656,1.0
1869,2936,1.0
1869,2015,1.0
1869,139,1.0
1869,569,1.0
1869,2384,1.0
1869,3054,1.0
1869,608,1.0
1869,2902,1.0
1869,276,1.0
1869,2645,1.0
1869,436,1.0
1869,1839,1.0
3820,515,1.0
3820,294,1.0
3820,1301,1.0
3820,2928,1.0
3820,2012,1.0
3820,1777,1.0
3820,2814,1.0
3820,119,1.0
3820,1644,1.0
3820,2681,1.0
3820,588,1.0
3820,257,1.0
3820,1691,1.0
3820,2362,1.0
3820,1796,1.0
3820,276,1.0
3820,1213,1.0
3778,2347,1.0
3778,2864,1.0
3778,376,1.0
3778,2024,1.0
3778,2323,1.0
3778,1626,1.0
3778,653,1.0
3778,920,1.0
3778,1907,1.0
3778,2185,1.0
3778,2986,1.0
3778,1013,1.0
3778,3161,1.0
3778,2764,1.0
3778,2442,1.0
3778,3044,1.0
5849,2846,1.0
5849,619,1.0
5849,1301,1.0
5849,861,1.0
5849,1842,1.0
5849,653,1.0
5849,920,1.0
5849,1907,1.0
5849,2185,1.0
5849,1496,1.0
5849,588,1.0
5849,1656,1.0
5849,257,1.0
5849,139,1.0
5849,1796,1.0
5849,2645,1.0
5849,2424,1.0
5849,3044,1.0
5849,2737,1.0
5849,1213,1.0
1552,1521,1.0
1552,1079,1.0
1552,833,1.0
1552,846,1.0
1552,151,1.0
1552,757,1.0
1552,920,1.0
1552,224,1.0
1552,3097,1.0
1552,615,1.0
1552,1764,1.0
1552,1245,1.0
1552,3044,1.0
1552,2424,1.0
1552,2737,1.0
1552,1295,1.0
2616,2347,1.0
2616,1191,1.0
2616,3047,1.0
2616,1490,1.0
2616,403,1.0
2616,861,1.0
2616,960,1.0
2616,861,1.0
2616,800,1.0
2616,920,1.0
2616,1907,1.0
2616,2302,1.0
2616,896,1.0
2616,1656,1.0
2616,1764,1.0
2616,1606,1.0
2616,139,1.0
2616,569,1.0
2616,2362,1.0
2616,1245,1.0
2616,1113,1.0
2616,3143,1.0
2616,2265,1.0
2616,1525,1.0
2616,2285,1.0
4144,2605,1.0
4144,2918,1.0
4144,496,1.0
4144,861,1.0
4144,152,1.0
4144,2063,1.0
4144,920,1.0
4144,224,1.0
4144,3097,1.0
4144,615,1.0
4144,1656,1.0
4144,2549,1.0
4144,2524,1.0
4144,83,1.0
4144,1362,1.0
4144,276,1.0
4144,2501,1.0
4144,2424,1.0
4144,2737,1.0
4144,2677,1.0
4144,390,1.0
6244,1948,1.0
6244,421,1.0
6244,1464,1.0
6244,861,1.0
6244,425,1.0
6244,1174,1.0
6244,2814,1.0
6244,119,1.0
6244,1644,1.0
6244,66,1.0
6244,2990,1.0
6244,2737,1.0
6244,928,1.0
6244,569,1.0
6244,1231,1.0
6244,1599,1.0
6244,139,1.0
6244,2168,1.0
6244,276,1.0
6244,1113,1.0
6244,2424,1.0
6244,2153,1.0
6244,2228,1.0
6244,946,1.0
6244,1481,1.0
3187,1550,1.0
3187,2060,1.0
3187,1301,1.0
3187,653,1.0
3187,1944,1.0
3187,3023,1.0
3187,920,1.0
3187,1907,1.0
3187,2185,1.0
3187,2538,1.0
3187,2990,1.0
3187,1895,1.0
3187,1231,1.0
3187,859,1.0
3187,383,1.0
3187,1570,1.0
3187,1608,1.0
3187,2737,1.0
3187,908,1.0
3187,1876,1.0
3187,1656,1.0
3187,2661,1.0
3187,3054,1.0
3187,569,1.0
3187,2362,1.0
3187,2656,1.0
3187,318,1.0
3187,1245,1.0
3187,1113,1.0
3187,3044,1.0
3187,2424,1.0
3187,1562,1.0
3187,69,1.0
3187,2184,1.0
3187,2709,1.0
3187,2962,1.0
3187,139,1.0
3187,916,1.0
3187,2178,1.0
3187,1764,1.0
3187,2936,1.0
3187,2384,1.0
3187,436,1.0
3187,821,1.0
3187,3108,1.0
3187,1295,1.0
6010,1051,1.0
6010,378,1.0
6010,2440,1.0
6010,56,1.0
6010,653,1.0
6010,181,1.0
6010,846,1.0
6010,920,1.0
6010,224,1.0
6010,3097,1.0
6010,329,1.0
6010,1013,1.0
6010,859,1.0
6010,1570,1.0
6010,2645,1.0
6010,2737,1.0
6010,1656,1.0
6010,257,1.0
6010,569,1.0
6010,3054,1.0
6010,2764,1.0
6010,2362,1.0
6010,2424,1.0
6010,139,1.0
6010,1796,1.0
6010,276,1.0
6010,588,1.0
6010,2902,1.0
6010,608,1.0
6010,2501,1.0
6010,436,1.0
6010,1213,1.0
6010,1147,1.0
2315,1234,1.0
2315,3152,1.0
2315,1030,1.0
2315,1551,1.0
2315,861,1.0
2315,1546,1.0
2315,2063,1.0
2315,920,1.0
2315,224,1.0
2315,810,1.0
2315,1656,1.0
2315,2534,1.0
2315,2737,1.0
2315,717,1.0
2315,2960,1.0
2315,139,1.0
2315,569,1.0
2315,2168,1.0
2315,2384,1.0
2315,608,1.0
2315,584,1.0
2315,1228,1.0
2315,2735,1.0
2315,276,1.0
2315,2645,1.0
2315,2424,1.0
2315,2153,1.0
2315,3019,1.0
2315,440,1.0
722,1948,1.0
722,421,1.0
722,2941,1.0
722,656,1.0
722,846,1.0
722,1730,1.0
722,757,1.0
722,920,1.0
722,224,1.0
722,2798,1.0
722,2064,1.0
722,588,1.0
722,257,1.0
722,2362,1.0
722,1796,1.0
722,3044,1.0
722,1213,1.0
722,2734,1.0
5299,3040,1.0
5299,509,1.0
5299,507,1.0
5299,653,1.0
5299,2103,1.0
5299,48,1.0
5299,920,1.0
5299,224,1.0
5299,2798,1.0
5299,606,1.0
5299,768,1.0
5299,2424,1.0
5299,3044,1.0
5299,2737,1.0
4348,89,1.0
4348,1417,1.0
4348,1050,1.0
4348,656,1.0
4348,861,1.0
4348,231,1.0
4348,2063,1.0
4348,920,1.0
4348,1907,1.0
4348,1612,1.0
4348,2777,1.0
4348,1075,1.0
4348,139,1.0
4348,569,1.0
4348,2061,1.0
4348,802,1.0
4348,2424,1.0
4348,2737,1.0
4348,1505,1.0
5043,1550,1.0
5043,2770,1.0
5043,1464,1.0
5043,1632,1.0
5043,846,1.0
5043,1203,1.0
5043,992,1.0
5043,2814,1.0
5043,119,1.0
5043,1644,1.0
5043,304,1.0
5043,588,1.0
5043,1213,1.0
5043,1796,1.0
5043,257,1.0
117,515,1.0
117,294,1.0
117,3047,1.0
117,1650,1.0
117,403,1.0
117,2323,1.0
117,1427,1.0
117,846,1.0
117,716,1.0
117,920,1.0
117,1907,1.0
117,1612,1.0
117,2327,1.0
117,1656,1.0
117,588,1.0
117,257,1.0
117,139,1.0
117,569,1.0
117,2362,1.0
117,704,1.0
117,1796,1.0
117,2645,1.0
117,1213,1.0
117,1147,1.0
1910,308,1.0
1910,3152,1.0
1910,357,1.0
1910,653,1.0
1910,784,1.0
1910,3023,1.0
1910,920,1.0
1910,224,1.0
1910,3097,1.0
1910,1328,1.0
1910,2612,1.0
1910,1387,1.0
1910,2724,1.0
1910,2645,1.0
1910,2424,1.0
1910,802,1.0
1910,2737,1.0
1900,308,1.0
1900,3152,1.0
1900,2818,1.0
1900,846,1.0
1900,1881,1.0
1900,757,1.0
1900,920,1.0
1900,224,1.0
1900,3097,1.0
1900,2115,1.0
1900,569,1.0
1900,2168,1.0
1900,2424,1.0
1900,2737,1.0
1900,1276,1.0
1900,1481,1.0
1900,751,1.0
1900,440,1.0
3974,1948,1.0
3974,421,1.0
3974,3022,1.0
3974,2053,1.0
3974,846,1.0
3974,2639,1.0
3974,846,1.0
3974,920,1.0
3974,1144,1.0
3974,1761,1.0
3974,760,1.0
3974,1656,1.0
3974,139,1.0
3974,2384,1.0
3974,2645,1.0
3974,2936,1.0
6877,2605,1.0
6877,1535,1.0
6877,1538,1.0
6877,2928,1.0
6877,1659,1.0
6877,2282,1.0
6877,920,1.0
6877,224,1.0
6877,810,1.0
6877,1620,1.0
6877,1656,1.0
6877,2549,1.0
6877,1563,1.0
6877,2524,1.0
6877,1699,1.0
6877,83,1.0
6877,2942,1.0
6877,2478,1.0
6877,2362,1.0
6877,2501,1.0
6877,2424,1.0
6877,2737,1.0
6877,946,1.0
2725,1234,1.0
2725,3152,1.0
2725,642,1.0
2725,933,1.0
2725,507,1.0
2725,846,1.0
2725,2639,1.0
2725,2834,1.0
2725,2063,1.0
2725,1549,1.0
2725,920,1.0
2725,1907,1.0
2725,2302,1.0
2725,896,1.0
2725,1195,1.0
2725,139,1.0
2725,569,1.0
2725,836,1.0
2725,2362,1.0
2725,1066,1.0
2725,2335,1.0
2725,1525,1.0
2725,2661,1.0
5255,670,1.0
5255,294,1.0
5255,2323,1.0
5255,2289,1.0
5255,3023,1.0
5255,920,1.0
5255,224,1.0
5255,810,1.0
5255,2549,1.0
5255,2524,1.0
5255,83,1.0
5255,569,1.0
5255,2501,1.0
5255,2645,1.0
5255,276,1.0
5255,3044,1.0
5255,2737,1.0
5255,1548,1.0
5255,2424,1.0
1108,308,1.0
1108,3152,1.0
1108,496,1.0
1108,653,1.0
1108,1093,1.0
1108,861,1.0
1108,920,1.0
1108,224,1.0
1108,810,1.0
1108,411,1.0
1108,635,1.0
1108,139,1.0
1108,855,1.0
1108,2362,1.0
1108,704,1.0
1108,276,1.0
1108,2645,1.0
1108,1431,1.0
6780,1521,1.0
6780,1191,1.0
6780,3041,1.0
6780,846,1.0
6780,673,1.0
6780,3023,1.0
6780,920,1.0
6780,224,1.0
6780,810,1.0
6780,3142,1.0
6780,1074,1.0
6780,1656,1.0
6780,69,1.0
6780,139,1.0
6780,805,1.0
6780,569,1.0
6780,3054,1.0
6780,2168,1.0
6780,2760,1.0
6780,2362,1.0
6780,802,1.0
6780,2153,1.0
6780,946,1.0
6780,2661,1.0
3797,2605,1.0
3797,619,1.0
3797,496,1.0
3797,653,1.0
3797,600,1.0
3797,757,1.0
3797,920,1.0
3797,224,1.0
3797,810,1.0
3797,553,1.0
3797,1656,1.0
3797,1013,1.0
3797,2015,1.0
3797,1699,1.0
3797,2764,1.0
3797,2478,1.0
3797,1839,1.0
3797,2677,1.0
3797,1147,1.0
3797,440,1.0
4112,1948,1.0
4112,421,1.0
4112,1301,1.0
4112,3162,1.0
4112,2928,1.0
4112,1649,1.0
4112,920,1.0
4112,1907,1.0
4112,2185,1.0
4112,1043,1.0
4112,1656,1.0
4112,1387,1.0
4112,569,1.0
4112,2645,1.0
4112,3044,1.0
4112,763,1.0
897,2846,1.0
897,619,1.0
897,1186,1.0
897,653,1.0
897,359,1.0
897,757,1.0
897,920,1.0
897,224,1.0
897,810,1.0
897,2204,1.0
897,1362,1.0
897,2362,1.0
897,2645,1.0
897,768,1.0
897,1028,1.0
897,390,1.0
2445,308,1.0
2445,3152,1.0
2445,2066,1.0
2445,656,1.0
2445,861,1.0
2445,960,1.0
2445,2928,1.0
2445,920,1.0
2445,1907,1.0
2445,1612,1.0
2445,2327,1.0
2445,429,1.0
2445,1570,1.0
2445,569,1.0
2445,859,1.0
2445,828,1.0
5062,1449,1.0
5062,2060,1.0
5062,3022,1.0
5062,846,1.0
5062,673,1.0
5062,3164,1.0
5062,920,1.0
5062,224,1.0
5062,3097,1.0
5062,1291,1.0
5062,1548,1.0
5062,1864,1.0
5062,2661,1.0
5062,2936,1.0
4468,1234,1.0
4468,3152,1.0
4468,956,1.0
4468,653,1.0
4468,2103,1.0
4468,48,1.0
4468,920,1.0
4468,224,1.0
4468,810,1.0
4468,553,1.0
4468,1656,1.0
4468,2549,1.0
4468,2524,1.0
4468,780,1.0
4468,928,1.0
4468,569,1.0
4468,139,1.0
4468,83,1.0
4468,2362,1.0
4468,2501,1.0
4468,802,1.0
4468,1028,1.0
4468,1147,1.0
4468,1493,1.0
4468,440,1.0
5392,308,1.0
5392,3152,1.0
5392,2937,1.0
5392,861,1.0
5392,2484,1.0
5392,2003,1.0
5392,2814,1.0
5392,119,1.0
5392,1644,1.0
5392,565,1.0
5392,257,1.0
5392,20,1.0
5392,2039,1.0
5392,569,1.0
5392,2061,1.0
5392,2362,1.0
5392,2409,1.0
5392,1028,1.0
5392,2130,1.0
5392,2661,1.0
1142,1234,1.0
1142,3152,1.0
1142,3059,1.0
1142,861,1.0
1142,1594,1.0
1142,691,1.0
1142,2814,1.0
1142,119,1.0
1142,1644,1.0
1142,2131,1.0
1142,588,1.0
1142,139,1.0
1142,569,1.0
1142,2362,1.0
1142,704,1.0
1142,1796,1.0
1142,1213,1.0
1142,763,1.0
4043,1234,1.0
4043,3152,1.0
4043,2872,1.0
4043,1297,1.0
4043,861,1.0
4043,2484,1.0
4043,846,1.0
4043,920,1.0
4043,224,1.0
4043,3097,1.0
4043,2510,1.0
4043,1656,1.0
4043,840,1.0
4043,2645,1.0
4043,3044,1.0
4043,2424,1.0
4043,2737,1.0
6942,2605,1.0
6942,1222,1.0
6942,2984,1.0
6942,861,1.0
6942,2505,1.0
6942,2282,1.0
6942,920,1.0
6942,224,1.0
6942,3097,1.0
6942,400,1.0
6942,1108,1.0
6942,2737,1.0
6942,1028,1.0
6942,1656,1.0
6942,3054,1.0
6942,569,1.0
6942,1912,1.0
6942,2362,1.0
6942,802,1.0
6942,2424,1.0
6942,1525,1.0
6942,139,1.0
6942,83,1.0
6942,803,1.0
6942,502,1.0
6942,2549,1.0
6942,2524,1.0
6942,2902,1.0
6942,2501,1.0
6942,436,1.0
6942,768,1.0
6942,1147,1.0
6942,2734,1.0
125,1234,1.0
125,3152,1.0
125,2663,1.0
125,846,1.0
125,2320,1.0
125,1085,1.0
125,920,1.0
125,224,1.0
125,3097,1.0
125,2510,1.0
125,635,1.0
125,2645,1.0
125,751,1.0
5292,1948,1.0
5292,421,1.0
5292,1464,1.0
5292,861,1.0
5292,213,1.0
5292,3045,1.0
5292,2814,1.0
5292,119,1.0
5292,1644,1.0
5292,304,1.0
5292,1607,1.0
5292,1993,1.0
5292,1342,1.0
5292,928,1.0
5292,569,1.0
5292,2895,1.0
5292,139,1.0
5292,2490,1.0
5292,2638,1.0
5292,276,1.0
5292,1530,1.0
5292,1548,1.0
5292,1509,1.0
1463,1234,1.0
1463,3152,1.0
1463,1510,1.0
1463,861,1.0
1463,2669,1.0
1463,3164,1.0
1463,920,1.0
1463,1907,1.0
1463,2185,1.0
1463,2793,1.0
1463,1656,1.0
1463,2549,1.0
1463,2524,1.0
1463,1391,1.0
1463,2737,1.0
1463,1764,1.0
1463,2936,1.0
1463,635,1.0
1463,83,1.0
1463,569,1.0
1463,2168,1.0
1463,2384,1.0
1463,608,1.0
1463,2501,1.0
1463,2645,1.0
1463,1245,1.0
1463,2424,1.0
1463,2153,1.0
1463,1147,1.0
1463,440,1.0
6256,1521,1.0
6256,1535,1.0
6256,591,1.0
6256,2074,1.0
6256,507,1.0
6256,2323,1.0
6256,595,1.0
6256,938,1.0
6256,2323,1.0
6256,108,1.0
6256,920,1.0
6256,1144,1.0
6256,1761,1.0
6256,760,1.0
6256,2549,1.0
6256,2524,1.0
6256,1895,1.0
6256,83,1.0
6256,3054,1.0
6256,569,1.0
6256,2656,1.0
6256,2362,1.0
6256,3004,1.0
6256,2501,1.0
6256,436,1.0
6256,1028,1.0
6256,1260,1.0
6256,2178,1.0
6256,2771,1.0
413,1234,1.0
413,3152,1.0
413,2192,1.0
413,56,1.0
413,861,1.0
413,231,1.0
413,3023,1.0
413,920,1.0
413,1907,1.0
413,1612,1.0
413,2327,1.0
413,1656,1.0
413,2015,1.0
413,139,1.0
413,569,1.0
413,608,1.0
413,276,1.0
413,2645,1.0
413,2424,1.0
413,1839,1.0
413,2737,1.0
413,2734,1.0
455,308,1.0
455,3152,1.0
455,3047,1.0
455,1354,1.0
455,2928,1.0
455,813,1.0
455,599,1.0
455,2323,1.0
455,2167,1.0
455,920,1.0
455,1907,1.0
455,1612,1.0
455,2327,1.0
455,2534,1.0
455,929,1.0
455,139,1.0
455,2384,1.0
455,2362,1.0
455,69,1.0
455,437,1.0
1770,515,1.0
1770,294,1.0
1770,2192,1.0
1770,3035,1.0
1770,861,1.0
1770,1974,1.0
1770,2396,1.0
1770,920,1.0
1770,1907,1.0
1770,2185,1.0
1770,1043,1.0
1770,1895,1.0
1770,675,1.0
1770,3054,1.0
1770,608,1.0
1770,2656,1.0
1770,436,1.0
1770,2194,1.0
1770,2178,1.0
2582,1234,1.0
2582,3152,1.0
2582,2655,1.0
2582,2024,1.0
2582,861,1.0
2582,1950,1.0
2582,757,1.0
2582,920,1.0
2582,224,1.0
2582,810,1.0
2582,3142,1.0
2582,1764,1.0
2582,2912,1.0
2582,1013,1.0
2582,569,1.0
2582,2764,1.0
2582,2478,1.0
2582,2645,1.0
2582,1245,1.0
2582,2677,1.0
2582,1525,1.0
2582,1087,1.0
583,1948,1.0
583,421,1.0
583,171,1.0
583,186,1.0
583,653,1.0
583,1569,1.0
583,846,1.0
583,920,1.0
583,1907,1.0
583,2185,1.0
583,2497,1.0
583,1108,1.0
583,1387,1.0
583,3054,1.0
583,803,1.0
583,2362,1.0
583,2645,1.0
583,436,1.0
583,502,1.0
583,1147,1.0
583,440,1.0
2350,515,1.0
2350,3152,1.0
2350,2256,1.0
2350,2504,1.0
2350,566,1.0
2350,507,1.0
2350,2795,1.0
2350,1197,1.0
2350,653,1.0
2350,2322,1.0
2350,125,1.0
2350,335,1.0
2350,3164,1.0
2350,920,1.0
2350,1144,1.0
2350,1761,1.0
2350,760,1.0
2350,588,1.0
2350,2549,1.0
2350,2537,1.0
2350,2524,1.0
2350,257,1.0
2350,83,1.0
2350,855,1.0
2350,704,1.0
2350,1796,1.0
2350,2501,1.0
2350,2645,1.0
2350,1431,1.0
2350,802,1.0
2350,1213,1.0
2350,1028,1.0
647,2846,1.0
647,619,1.0
647,2192,1.0
647,653,1.0
647,2313,1.0
647,1085,1.0
647,920,1.0
647,1907,1.0
647,2185,1.0
647,1043,1.0
647,1656,1.0
647,2015,1.0
647,139,1.0
647,569,1.0
647,440,1.0
647,276,1.0
647,1839,1.0
647,3044,1.0
647,1548,1.0
647,69,1.0
647,946,1.0
647,1876,1.0
1571,1726,1.0
1571,509,1.0
1571,51,1.0
1571,1451,1.0
1571,3109,1.0
1571,2928,1.0
1571,1020,1.0
1571,3084,1.0
1571,920,1.0
1571,1907,1.0
1571,1612,1.0
1571,2327,1.0
1571,2549,1.0
1571,1108,1.0
1571,1895,1.0
1571,1013,1.0
1571,533,1.0
1571,139,1.0
1571,3054,1.0
1571,569,1.0
1571,2764,1.0
1571,803,1.0
1571,2656,1.0
1571,2062,1.0
1571,2178,1.0
1571,635,1.0
1571,2501,1.0
1571,2645,1.0
1571,802,1.0
1571,436,1.0
1571,502,1.0
1571,751,1.0
3439,1121,1.0
3439,2864,1.0
3439,357,1.0
3439,1331,1.0
3439,1047,1.0
3439,3127,1.0
3439,48,1.0
3439,920,1.0
3439,1907,1.0
3439,2185,1.0
3439,1043,1.0
3439,2645,1.0
3439,928,1.0
3439,2895,1.0
3439,2319,1.0
3439,2362,1.0
5150,1948,1.0
5150,421,1.0
5150,2256,1.0
5150,507,1.0
5150,846,1.0
5150,673,1.0
5150,861,1.0
5150,920,1.0
5150,1144,1.0
5150,1761,1.0
5150,760,1.0
5150,2936,1.0
5150,139,1.0
5150,569,1.0
5150,2384,1.0
5150,2362,1.0
5150,802,1.0
3362,1948,1.0
3362,421,1.0
3362,3047,1.0
3362,1201,1.0
3362,3109,1.0
3362,861,1.0
3362,142,1.0
3362,2946,1.0
3362,2063,1.0
3362,3095,1.0
3362,920,1.0
3362,1907,1.0
3362,2302,1.0
3362,896,1.0
3362,326,1.0
3362,1108,1.0
3362,1895,1.0
